eslint-import-resolver-node,0.3.2,https://github.com/benmosher/eslint-plugin-import,MIT
eslint-loader,2.1.1,Unknown,MIT
eslint-module-utils,2.2.0,https://github.com/benmosher/eslint-plugin-import#readme,MIT
eslint-plugin-babel,5.2.1,https://github.com/babel/eslint-plugin-babel#readme,MIT
eslint-plugin-import,2.14.0,https://github.com/benmosher/eslint-plugin-import,MIT
eslint-plugin-jasmine,2.10.1,https://github.com/tlvince/eslint-plugin-jasmine,MIT
eslint-plugin-jsx-a11y,6.1.2,Unknown,MIT
eslint-plugin-node,6.0.1,https://github.com/mysticatea/eslint-plugin-node#readme,MIT
eslint-plugin-promise,3.8.0,Unknown,ISC
eslint-plugin-react,7.11.1,https://github.com/yannickcr/eslint-plugin-react,MIT
eslint-plugin-standard,3.1.0,https://github.com/xjamundx/eslint-plugin-standard#readme,MIT
eslint-rule-composer,0.3.0,https://github.com/not-an-aardvark/eslint-rule-composer#readme,MIT
eslint-scope,3.7.1,http://github.com/eslint/eslint-scope,Simplified BSD
eslint-scope,4.0.0,http://github.com/eslint/eslint-scope,Simplified BSD
eslint-utils,1.3.1,https://github.com/mysticatea/eslint-utils#readme,MIT
eslint-visitor-keys,1.0.0,https://github.com/eslint/eslint-visitor-keys#readme,Apache 2.0
espree,4.1.0,https://github.com/eslint/espree,Simplified BSD
esprima,2.7.3,http://esprima.org/,Simplified BSD
esprima,4.0.1,http://esprima.org/,Simplified BSD
esquery,1.0.1,Unknown,New BSD
esrecurse,4.2.1,https://github.com/estools/esrecurse,Simplified BSD
estraverse,1.9.3,https://github.com/estools/estraverse,Simplified BSD
estraverse,4.2.0,https://github.com/estools/estraverse,Simplified BSD
esutils,2.0.2,https://github.com/estools/esutils,Simplified BSD
etag,1.8.1,Unknown,MIT
event-emitter,0.3.5,http://www.medikoo.com/,MIT
eventemitter3,3.1.0,Unknown,MIT
events,1.1.1,http://jeditoolkit.com,MIT
eventsource,0.1.6,http://github.com/aslakhellesoy/eventsource-node,MIT
evp_bytestokey,1.0.3,https://github.com/crypto-browserify/EVP_BytesToKey,MIT
execa,0.7.0,sindresorhus.com,MIT
exenv,1.2.2,https://github.com/JedWatson/exenv,New BSD
exit,0.1.2,https://github.com/cowboy/node-exit,MIT
expand-braces,0.1.2,https://github.com/jonschlinkert/expand-braces,MIT
expand-brackets,0.1.5,https://github.com/jonschlinkert/expand-brackets,MIT
expand-brackets,2.1.4,https://github.com/jonschlinkert/expand-brackets,MIT
expand-range,0.1.1,https://github.com/jonschlinkert/expand-range,MIT
expand-range,1.8.2,https://github.com/jonschlinkert/expand-range,MIT
express,4.16.4,http://expressjs.com/,MIT
extend,3.0.2,http://www.justmoon.net,MIT
extend-shallow,2.0.1,https://github.com/jonschlinkert/extend-shallow,MIT
extend-shallow,3.0.2,https://github.com/jonschlinkert/extend-shallow,MIT
external-editor,3.0.3,https://github.com/mrkmg/node-external-editor#readme,MIT
extglob,0.3.2,https://github.com/jonschlinkert/extglob,MIT
extglob,2.0.4,https://github.com/micromatch/extglob,MIT
extract-text-webpack-plugin,3.0.2,http://github.com/webpack-contrib/extract-text-webpack-plugin,MIT
extsprintf,1.3.0,Unknown,MIT
extsprintf,1.4.0,Unknown,MIT
factory_bot,4.11.1,https://github.com/thoughtbot/factory_bot,MIT
factory_bot_rails,4.11.1,https://github.com/thoughtbot/factory_bot_rails,MIT
faker,1.9.1,https://github.com/stympy/faker,MIT
fancy-log,1.3.2,Unknown,MIT
faraday,0.15.3,https://github.com/lostisland/faraday,MIT
faraday_middleware,0.12.2,https://github.com/lostisland/faraday_middleware,MIT
fast-deep-equal,1.1.0,https://github.com/epoberezkin/fast-deep-equal#readme,MIT
fast-deep-equal,2.0.1,https://github.com/epoberezkin/fast-deep-equal#readme,MIT
fast-json-stable-stringify,2.0.0,https://github.com/epoberezkin/fast-json-stable-stringify,MIT
fast-levenshtein,2.0.6,http://www.hiddentao.com/,MIT
fastparse,1.1.2,https://github.com/webpack/fastparse,MIT
faye-websocket,0.10.0,http://github.com/faye/faye-websocket-node,MIT
faye-websocket,0.11.1,https://github.com/faye/faye-websocket-node,MIT
fbjs,0.8.17,Unknown,MIT
feature,1.4.0,http://github.com/mgsnova/feature,MIT
ffaker,2.10.0,https://github.com/ffaker/ffaker,MIT
ffi,1.9.25,http://wiki.github.com/ffi/ffi,New BSD
figures,2.0.0,sindresorhus.com,MIT
file-entry-cache,2.0.0,http://royriojas.com,MIT
file-loader,0.11.2,https://github.com/webpack/file-loader,MIT
filename-regex,2.0.1,https://github.com/regexhq/filename-regex,MIT
fileset,2.0.3,https://github.com/mklabs/node-fileset,MIT
fill-range,2.2.4,https://github.com/jonschlinkert/fill-range,MIT
fill-range,4.0.0,https://github.com/jonschlinkert/fill-range,MIT
finalhandler,1.1.0,Unknown,MIT
finalhandler,1.1.1,Unknown,MIT
find-cache-dir,0.1.1,github.com/jamestalmage,MIT
find-cache-dir,1.0.0,github.com/jamestalmage,MIT
find-up,1.1.2,sindresorhus.com,MIT
find-up,2.1.0,sindresorhus.com,MIT
flat-cache,1.3.0,http://royriojas.com,MIT
flatten,1.0.2,http://jesusabdullah.net,MIT
flush-write-stream,1.0.3,https://github.com/mafintosh/flush-write-stream,MIT
flux-standard-action,1.2.0,Unknown,MIT
follow-redirects,1.5.9,https://github.com/olalonde/follow-redirects,MIT
font-awesome,4.7.0,http://fontawesome.io/,(OFL-1.1 AND MIT)
for-in,0.1.8,https://github.com/jonschlinkert/for-in,MIT
for-in,1.0.2,https://github.com/jonschlinkert/for-in,MIT
for-own,0.1.5,https://github.com/jonschlinkert/for-own,MIT
for-own,1.0.0,https://github.com/jonschlinkert/for-own,MIT
forever-agent,0.6.1,http://www.futurealoof.com,Apache 2.0
form-data,2.3.3,http://debuggable.com/,MIT
format-number,2.0.2,Unknown,New BSD
format-number-with-string,0.0.2,Unknown,MIT
forwarded,0.1.2,Unknown,MIT
fpm,1.8.1,https://github.com/jordansissel/fpm,MIT-like
fragment-cache,0.2.1,https://github.com/jonschlinkert/fragment-cache,MIT
fresh,0.5.2,http://tjholowaychuk.com,MIT
from2,2.3.0,https://github.com/hughsk/from2,MIT
fs-access,1.0.1,sindresorhus.com,MIT
fs-extra,0.30.0,https://github.com/jprichardson/node-fs-extra,MIT
fs-minipass,1.2.5,https://github.com/npm/fs-minipass#readme,ISC
fs-write-stream-atomic,1.0.10,https://github.com/npm/fs-write-stream-atomic,ISC
fs.realpath,1.0.0,http://blog.izs.me/,ISC
fsevents,1.2.4,https://github.com/strongloop/fsevents,MIT
fstream,1.0.11,http://blog.izs.me/,ISC
function-bind,1.1.1,https://github.com/Raynos/function-bind,MIT
function.prototype.name,1.1.0,Unknown,MIT
functional-red-black-tree,1.0.1,Unknown,MIT
fuse.js,3.3.0,http://fusejs.io/,Apache 2.0
gauge,2.7.4,https://github.com/iarna/gauge,ISC
gaze,1.1.3,https://github.com/shama/gaze,MIT
get-assigned-identifiers,1.2.0,https://github.com/goto-bus-stop/get-assigned-identifiers,Apache 2.0
get-caller-file,1.0.3,https://github.com/stefanpenner/get-caller-file#readme,ISC
get-stdin,4.0.1,http://sindresorhus.com,MIT
get-stream,3.0.0,sindresorhus.com,MIT
get-value,2.0.6,https://github.com/jonschlinkert/get-value,MIT
getpass,0.1.7,Unknown,MIT
git-hooks,1.1.10,Unknown,MIT
glob,5.0.15,http://blog.izs.me/,ISC
glob,7.1.3,http://blog.izs.me/,ISC
glob-base,0.3.0,https://github.com/jonschlinkert/glob-base,MIT
glob-parent,2.0.0,https://github.com/es128/glob-parent,ISC
glob-parent,3.1.0,https://github.com/es128/glob-parent,ISC
globalid,0.4.1,http://www.rubyonrails.org,MIT
globals,11.8.0,sindresorhus.com,MIT
globals,9.18.0,http://sindresorhus.com,MIT
globby,5.0.0,sindresorhus.com,MIT
globby,6.1.0,sindresorhus.com,MIT
globule,1.2.1,https://github.com/cowboy/node-globule,MIT
glogg,1.0.1,http://iceddev.com/,MIT
gonzales-pe,4.2.3,http://github.com/tonyganch/gonzales-pe,MIT
good-listener,1.2.2,Unknown,MIT
graceful-fs,4.1.11,Unknown,ISC
gulp-util,3.0.7,http://wearefractal.com/,MIT
gulplog,1.0.0,http://iceddev.com,MIT
haml,5.0.4,http://haml.info/,MIT
haml-rails,1.0.0,http://github.com/indirect/haml-rails,MIT
haml_lint,0.27.0,https://github.com/brigade/haml-lint,MIT
handle-thing,1.2.5,https://github.com/indutny/handle-thing#readme,MIT
handlebars,4.0.12,http://www.handlebarsjs.com/,MIT
har-schema,2.0.0,https://github.com/ahmadnassri/har-schema,ISC
har-validator,5.1.0,https://github.com/ahmadnassri/har-validator,ISC
has,1.0.3,https://github.com/tarruda/has,MIT
has-ansi,2.0.0,sindresorhus.com,MIT
has-binary,0.1.7,Unknown,MIT
has-cors,1.1.0,http://n8.io/,MIT
has-flag,1.0.0,sindresorhus.com,MIT
has-flag,2.0.0,sindresorhus.com,MIT
has-flag,3.0.0,sindresorhus.com,MIT
has-gulplog,0.1.0,http://iceddev.com,MIT
has-symbols,1.0.0,http://ljharb.codes,MIT
has-unicode,2.0.1,https://github.com/iarna/has-unicode,ISC
has-value,0.3.1,https://github.com/jonschlinkert/has-value,MIT
has-value,1.0.0,https://github.com/jonschlinkert/has-value,MIT
has-values,0.1.4,https://github.com/jonschlinkert/has-values,MIT
has-values,1.0.0,https://github.com/jonschlinkert/has-values,MIT
hash-base,3.0.4,https://github.com/crypto-browserify/hash-base,MIT
hash.js,1.1.5,https://github.com/indutny/hash.js,MIT
hashdiff,0.3.7,https://github.com/liufengyun/hashdiff,MIT
high_voltage,3.1.0,http://github.com/thoughtbot/high_voltage,MIT
highline,2.0.0,https://github.com/JEG2/highline,ruby
history,3.2.1,Unknown,MIT
history,3.3.0,Unknown,MIT
hmac-drbg,1.0.1,https://github.com/indutny/hmac-drbg#readme,MIT
hoist-non-react-statics,1.2.0,Unknown,BSD*
home-or-tmp,2.0.0,sindresorhus.com,MIT
hosted-git-info,2.7.1,https://github.com/npm/hosted-git-info,ISC
hpack.js,2.1.6,https://github.com/indutny/hpack.js#readme,MIT
html-comment-regex,1.1.2,https://github.com/stevemao/html-comment-regex,MIT
html-entities,1.2.1,Unknown,MIT
html2haml,2.2.0,http://haml.info,MIT
htmlescape,1.1.1,https://github.com/zertosh/htmlescape,MIT
htmlparser2,3.10.0,Unknown,MIT
http-deceiver,1.2.7,https://github.com/indutny/http-deceiver#readme,MIT
http-errors,1.6.3,http://jongleberry.com,MIT
http-parser-js,0.5.0,https://github.com/creationix,MIT
http-proxy,1.17.0,Unknown,MIT
http-proxy-middleware,0.17.4,https://github.com/chimurai/http-proxy-middleware,MIT
http-signature,1.2.0,https://github.com/joyent/node-http-signature/,MIT
https-browserify,1.0.0,https://github.com/substack/https-browserify,MIT
i18n,1.1.1,http://github.com/svenfuchs/i18n,MIT
i18n-tasks,0.9.28,https://github.com/glebm/i18n-tasks,MIT
ice_nine,0.11.2,https://github.com/dkubb/ice_nine,MIT
iconv-lite,0.4.23,https://github.com/ashtuchkin/iconv-lite,MIT
iconv-lite,0.4.24,https://github.com/ashtuchkin/iconv-lite,MIT
icss-replace-symbols,1.1.0,https://github.com/css-modules/icss-replace-symbols#readme,ISC
icss-utils,2.1.0,https://github.com/css-modules/icss-utils#readme,ISC
iectrl,0.1.2,http://xdissent.github.io/iectrl,MIT
ieee754,1.1.12,http://feross.org,New BSD
iferr,0.1.5,https://github.com/shesek/iferr,MIT
ignore,3.3.10,Unknown,MIT
ignore,4.0.6,Unknown,MIT
ignore-walk,3.0.1,http://blog.izs.me/,ISC
immutable,3.8.2,https://facebook.github.com/immutable-js,MIT
import-cwd,2.1.0,sindresorhus.com,MIT
import-from,2.1.0,sindresorhus.com,MIT
import-local,1.0.0,sindresorhus.com,MIT
imurmurhash,0.1.4,https://github.com/jensyt/imurmurhash-js,MIT
in-publish,2.0.0,https://github.com/iarna/in-publish,ISC
indent-string,2.1.0,sindresorhus.com,MIT
indexes-of,1.0.1,https://github.com/dominictarr/indexes-of,MIT
indexof,0.0.1,Unknown,MIT*
inflight,1.0.6,https://github.com/isaacs/inflight,ISC
inherits,2.0.1,Unknown,ISC
inherits,2.0.3,Unknown,ISC
ini,1.3.5,http://blog.izs.me/,ISC
inline-source-map,0.6.2,https://github.com/thlorenz/inline-source-map,MIT
inputmask-core,2.2.0,https://github.com/insin/inputmask-core,MIT
inquirer,6.2.0,Unknown,MIT
insert-module-globals,7.2.0,https://github.com/browserify/insert-module-globals,MIT
insist,1.0.0,"",Apache 2.0
internal-ip,1.2.0,sindresorhus.com,MIT
interpret,1.1.0,https://github.com/tkellen/node-interpret,MIT
invariant,2.2.4,Unknown,MIT
invert-kv,1.0.0,http://sindresorhus.com,MIT
io-like,0.3.0,http://io-like.rubyforge.org,MIT
ip,1.1.5,https://github.com/indutny/node-ip,MIT
ipaddr.js,1.8.0,Unknown,MIT
is-absolute-url,2.1.0,http://sindresorhus.com,MIT
is-accessor-descriptor,0.1.6,https://github.com/jonschlinkert/is-accessor-descriptor,MIT
is-accessor-descriptor,1.0.0,https://github.com/jonschlinkert/is-accessor-descriptor,MIT
is-arrayish,0.2.1,http://github.com/qix-,MIT
is-binary-path,1.0.1,sindresorhus.com,MIT
is-buffer,1.1.6,http://feross.org/,MIT
is-builtin-module,1.0.0,sindresorhus.com,MIT
is-callable,1.1.4,http://ljharb.codes,MIT
is-data-descriptor,0.1.4,https://github.com/jonschlinkert/is-data-descriptor,MIT
is-data-descriptor,1.0.0,https://github.com/jonschlinkert/is-data-descriptor,MIT
is-date-object,1.0.1,Unknown,MIT
is-descriptor,0.1.6,https://github.com/jonschlinkert/is-descriptor,MIT
is-descriptor,1.0.2,https://github.com/jonschlinkert/is-descriptor,MIT
is-directory,0.3.1,https://github.com/jonschlinkert/is-directory,MIT
is-docker,1.1.0,sindresorhus.com,MIT
is-dotfile,1.0.3,https://github.com/jonschlinkert/is-dotfile,MIT
is-equal-shallow,0.1.3,https://github.com/jonschlinkert/is-equal-shallow,MIT
is-extendable,0.1.1,https://github.com/jonschlinkert/is-extendable,MIT
is-extendable,1.0.1,https://github.com/jonschlinkert/is-extendable,MIT
is-extglob,1.0.0,https://github.com/jonschlinkert/is-extglob,MIT
is-extglob,2.1.1,https://github.com/jonschlinkert/is-extglob,MIT
is-finite,1.0.2,sindresorhus.com,MIT
is-fullwidth-code-point,1.0.0,sindresorhus.com,MIT
is-fullwidth-code-point,2.0.0,sindresorhus.com,MIT
is-glob,2.0.1,https://github.com/jonschlinkert/is-glob,MIT
is-glob,3.1.0,https://github.com/jonschlinkert/is-glob,MIT
is-glob,4.0.0,https://github.com/jonschlinkert/is-glob,MIT
is-number,0.1.1,https://github.com/jonschlinkert/is-number,MIT
is-number,2.1.0,https://github.com/jonschlinkert/is-number,MIT
is-number,3.0.0,https://github.com/jonschlinkert/is-number,MIT
is-number,4.0.0,https://github.com/jonschlinkert/is-number,MIT
is-path-cwd,1.0.0,http://sindresorhus.com,MIT
is-path-in-cwd,1.0.1,http://sindresorhus.com,MIT
is-path-inside,1.0.1,sindresorhus.com,MIT
is-plain-obj,1.1.0,sindresorhus.com,MIT
is-plain-object,2.0.4,https://github.com/jonschlinkert/is-plain-object,MIT
is-posix-bracket,0.1.1,https://github.com/jonschlinkert/is-posix-bracket,MIT
is-primitive,2.0.0,https://github.com/jonschlinkert/is-primitive,MIT
is-promise,2.1.0,Unknown,MIT
is-regex,1.0.4,https://github.com/ljharb/is-regex,MIT
is-resolvable,1.1.0,https://github.com/shinnn,ISC
is-stream,1.1.0,sindresorhus.com,MIT
is-subset,0.1.1,Unknown,MIT
is-svg,2.1.0,sindresorhus.com,MIT
is-symbol,1.0.2,Unknown,MIT
is-typedarray,1.0.0,https://github.com/hughsk/is-typedarray,MIT
is-utf8,0.2.1,Unknown,MIT
is-windows,1.0.2,https://github.com/jonschlinkert/is-windows,MIT
is-wsl,1.1.0,sindresorhus.com,MIT
isarray,0.0.1,https://github.com/juliangruber/isarray,MIT
isarray,1.0.0,https://github.com/juliangruber/isarray,MIT
isarray,2.0.4,https://github.com/juliangruber/isarray,MIT
isbinaryfile,3.0.3,Unknown,MIT
isexe,2.0.0,https://github.com/isaacs/isexe#readme,ISC
isobject,2.1.0,https://github.com/jonschlinkert/isobject,MIT
isobject,3.0.1,https://github.com/jonschlinkert/isobject,MIT
isomorphic-fetch,2.2.1,https://github.com/matthew-andrews/isomorphic-fetch/issues,MIT
isstream,0.1.2,https://github.com/rvagg/isstream,MIT
istanbul,0.4.5,Unknown,New BSD
istanbul-api,1.3.7,https://github.com/istanbuljs/istanbuljs#readme,New BSD
istanbul-instrumenter-loader,3.0.1,https://github.com/webpack-contrib/istanbul-instrumenter-loader,MIT
istanbul-lib-coverage,1.2.1,https://github.com/istanbuljs/istanbuljs,New BSD
istanbul-lib-hook,1.2.2,https://github.com/istanbuljs/istanbuljs#readme,New BSD
istanbul-lib-instrument,1.10.2,https://github.com/istanbuljs/istanbuljs,New BSD
istanbul-lib-report,1.1.5,https://github.com/istanbuljs/istanbuljs,New BSD
istanbul-lib-source-maps,1.2.6,https://github.com/istanbuljs/istanbuljs#readme,New BSD
istanbul-reports,1.5.1,https://github.com/istanbuljs/istanbuljs,New BSD
jasmine,2.99.0,http://jasmine.github.io/,MIT
jasmine-ajax,3.4.0,Unknown,MIT
jasmine-core,2.99.1,http://jasmine.github.io/,MIT
jasmine-immutable-matchers,1.5.0,Unknown,MIT
jquery,3.2.1,https://jquery.com/,MIT
jquery,3.3.1,https://jquery.com/,MIT
jquery-ujs,1.2.2,https://github.com/rails/jquery-ujs#readme,MIT
js-base64,2.4.9,Unknown,New BSD
js-tokens,3.0.2,Unknown,MIT
js-tokens,4.0.0,Unknown,MIT
js-yaml,3.12.0,https://github.com/nodeca/js-yaml,MIT
js-yaml,3.7.0,https://github.com/nodeca/js-yaml,MIT
jsbn,0.1.1,Unknown,MIT
jsesc,0.5.0,http://mths.be/jsesc,MIT
jsesc,1.3.0,https://mths.be/jsesc,MIT
jsesc,2.5.1,https://mths.be/jsesc,MIT
json,1.8.6,http://flori.github.com/json,ruby
json-loader,0.5.7,Unknown,MIT
json-parse-better-errors,1.0.2,Unknown,MIT
json-schema,0.2.3,Unknown,BSD*
json-schema-traverse,0.3.1,https://github.com/epoberezkin/json-schema-traverse#readme,MIT
json-schema-traverse,0.4.1,https://github.com/epoberezkin/json-schema-traverse#readme,MIT
json-stable-stringify,0.0.1,https://github.com/substack/json-stable-stringify,MIT
json-stable-stringify-without-jsonify,1.0.1,https://github.com/samn/json-stable-stringify,MIT
json-stringify-safe,5.0.1,https://github.com/isaacs/json-stringify-safe,ISC
json3,3.3.2,http://bestiejs.github.io/json3,MIT
json5,0.5.1,http://json5.org/,MIT
jsonfile,2.4.0,Unknown,MIT
jsonify,0.0.0,http://crockford.com/,Public Domain
jsonparse,1.3.1,Unknown,MIT
jsprim,1.4.1,Unknown,MIT
jsx-ast-utils,2.0.1,Unknown,MIT
karma,1.7.1,http://karma-runner.github.io/,MIT
karma-chrome-launcher,1.0.1,Unknown,MIT
karma-coverage,1.1.2,Unknown,MIT
karma-coverage-istanbul-reporter,1.4.3,https://github.com/mattlewis92/karma-coverage-istanbul-reporter#readme,MIT
karma-firefox-launcher,1.1.0,Unknown,MIT
karma-htmlfile-reporter,0.3.7,Unknown,MIT
karma-ievms-launcher,0.1.2,Unknown,MIT
karma-jasmine,1.1.2,Unknown,MIT
karma-jasmine-ajax,0.1.13,https://github.com/IDCubed/karma-jasmine-ajax,MIT
karma-junit-reporter,1.2.0,Unknown,MIT
karma-remap-istanbul,0.6.0,https://github.com/marcules/karma-remap-istanbul#readme,MIT
karma-sourcemap-loader,0.3.7,Unknown,MIT
karma-verbose-reporter,0.0.6,Unknown,MIT
karma-webpack,2.0.13,https://github.com/webpack-contrib/karma-webpack,MIT
keycode,2.2.0,https://github.com/timoxley/keycode,MIT
keypress,0.1.0,http://tootallnate.net,MIT
killable,1.0.1,Unknown,ISC
kind-of,3.2.2,https://github.com/jonschlinkert/kind-of,MIT
kind-of,4.0.0,https://github.com/jonschlinkert/kind-of,MIT
kind-of,5.1.0,https://github.com/jonschlinkert/kind-of,MIT
kind-of,6.0.2,https://github.com/jonschlinkert/kind-of,MIT
klaw,1.3.1,https://github.com/jprichardson/node-klaw#readme,MIT
labeled-stream-splicer,2.0.1,https://github.com/substack/labeled-stream-splicer,MIT
launchy,2.4.3,http://github.com/copiousfreetime/launchy,ISC
lazy-cache,1.0.4,https://github.com/jonschlinkert/lazy-cache,MIT
lcid,1.0.0,sindresorhus.com,MIT
levn,0.3.0,https://github.com/gkz/levn,MIT
license_finder,5.5.2,https://github.com/pivotal-legacy/LicenseFinder,MIT
load-json-file,1.1.0,sindresorhus.com,MIT
load-json-file,2.0.0,sindresorhus.com,MIT
loader-fs-cache,1.0.1,Unknown,ISC
loader-runner,2.3.1,https://github.com/webpack/loader-runner#readme,MIT
loader-utils,1.1.0,Unknown,MIT
locate-path,2.0.0,sindresorhus.com,MIT
lodash,3.10.1,https://lodash.com/,MIT
lodash,4.17.11,https://lodash.com/,MIT
lodash,4.17.5,https://lodash.com/,MIT
lodash-es,4.17.11,https://lodash.com/custom-builds,MIT
lodash._baseassign,3.2.0,https://lodash.com/,MIT
lodash._basecopy,3.0.1,https://lodash.com/,MIT
lodash._basetostring,3.0.1,https://lodash.com/,MIT
lodash._basevalues,3.0.0,https://lodash.com/,MIT
lodash._bindcallback,3.0.1,https://lodash.com/,MIT
lodash._createassigner,3.1.1,https://lodash.com/,MIT
lodash._getnative,3.9.1,https://lodash.com/,MIT
lodash._isiterateecall,3.0.9,https://lodash.com/,MIT
lodash._reescape,3.0.0,https://lodash.com/,MIT
lodash._reevaluate,3.0.0,https://lodash.com/,MIT
lodash._reinterpolate,3.0.0,https://lodash.com/,MIT
lodash._root,3.0.1,https://lodash.com/,MIT
lodash.assign,3.2.0,https://lodash.com/,MIT
lodash.assign,4.2.0,https://lodash.com/,MIT
lodash.camelcase,4.3.0,https://lodash.com/,MIT
lodash.clonedeep,4.5.0,https://lodash.com/,MIT
lodash.debounce,4.0.8,https://lodash.com/,MIT
lodash.defaults,3.1.2,https://lodash.com/,MIT
lodash.defaults,4.2.0,https://lodash.com/,MIT
lodash.escape,3.2.0,https://lodash.com/,MIT
lodash.escaperegexp,4.1.2,https://lodash.com/,MIT
lodash.flattendeep,4.4.0,https://lodash.com/,MIT
lodash.isarguments,3.1.0,https://lodash.com/,MIT
lodash.isarray,3.0.4,https://lodash.com/,MIT
lodash.isplainobject,4.0.6,https://lodash.com/,MIT
lodash.isstring,4.0.1,https://lodash.com/,MIT
lodash.keys,3.1.2,https://lodash.com/,MIT
lodash.memoize,3.0.4,https://lodash.com/,MIT
lodash.memoize,4.1.2,https://lodash.com/,MIT
lodash.mergewith,4.6.1,https://lodash.com/,MIT
lodash.restparam,3.6.1,https://lodash.com/,MIT
lodash.tail,4.1.1,https://lodash.com/,MIT
lodash.template,3.6.2,https://lodash.com/,MIT
lodash.templatesettings,3.1.1,https://lodash.com/,MIT
lodash.uniq,4.5.0,https://lodash.com/,MIT
log4js,0.6.38,Unknown,Apache 2.0
loglevel,1.6.1,https://github.com/pimterry/loglevel,MIT
lograge,0.10.0,https://github.com/roidrage/lograge,MIT
logstash-event,1.2.02,https://github.com/logstash/logstash,Apache License (2.0)
logstash-logger,0.26.1,http://github.com/dwbutler/logstash-logger,MIT
longest,1.0.1,https://github.com/jonschlinkert/longest,MIT
loofah,2.2.3,https://github.com/flavorjones/loofah,MIT
loose-envify,1.4.0,https://github.com/zertosh/loose-envify,MIT
loud-rejection,1.6.0,sindresorhus.com,MIT
lru-cache,4.1.3,Unknown,ISC
ltcdr,2.2.1,Unknown,MIT
mail,2.7.1,https://github.com/mikel/mail,MIT
make-dir,1.3.0,sindresorhus.com,MIT
map-cache,0.2.2,https://github.com/jonschlinkert/map-cache,MIT
map-obj,1.0.1,sindresorhus.com,MIT
map-visit,1.0.0,https://github.com/jonschlinkert/map-visit,MIT
marcel,0.3.3,https://github.com/basecamp/marcel,MIT
math-expression-evaluator,1.2.17,https://github.com/redhivesoftware/math-expression-evaluator#readme,MIT
math-random,1.0.1,https://github.com/michaelrhodes/math-random,MIT
md5.js,1.3.5,https://github.com/crypto-browserify/md5.js,MIT
media-typer,0.3.0,Unknown,MIT
mem,1.1.0,sindresorhus.com,MIT
memory-fs,0.4.1,https://github.com/webpack/memory-fs,MIT
meow,3.7.0,sindresorhus.com,MIT
merge-descriptors,1.0.1,http://jongleberry.com,MIT
method_source,0.9.2,http://banisterfiend.wordpress.com,MIT
methods,1.1.2,Unknown,MIT
micromatch,2.3.11,https://github.com/jonschlinkert/micromatch,MIT
micromatch,3.1.10,https://github.com/micromatch/micromatch,MIT
miller-rabin,4.0.1,https://github.com/indutny/miller-rabin,MIT
mime,1.4.1,http://github.com/broofa,MIT
mime,1.6.0,http://github.com/broofa,MIT
mime-db,1.37.0,Unknown,MIT
mime-types,2.1.21,Unknown,MIT
mimemagic,0.3.2,https://github.com/minad/mimemagic,MIT
mimic-fn,1.2.0,sindresorhus.com,MIT
mini_mime,1.0.1,https://github.com/discourse/mini_mime,MIT
mini_portile2,2.3.0,http://github.com/flavorjones/mini_portile,MIT
minimalistic-assert,1.0.1,https://github.com/calvinmetcalf/minimalistic-assert,ISC
minimalistic-crypto-utils,1.0.1,https://github.com/indutny/minimalistic-crypto-utils#readme,MIT
minimatch,3.0.4,http://blog.izs.me,ISC
minimist,0.0.10,https://github.com/substack/minimist,MIT
minimist,0.0.8,https://github.com/substack/minimist,MIT
minimist,1.1.3,https://github.com/substack/minimist,MIT
minimist,1.2.0,https://github.com/substack/minimist,MIT
minipass,2.3.5,http://blog.izs.me/,ISC
minitest,5.11.3,https://github.com/seattlerb/minitest,MIT
minizlib,1.1.1,http://blog.izs.me/,MIT
mississippi,2.0.0,https://github.com/maxogden/mississippi#readme,Simplified BSD
mixin-deep,1.3.1,https://github.com/jonschlinkert/mixin-deep,MIT
mixin-object,2.0.1,https://github.com/jonschlinkert/mixin-object,MIT
mkdirp,0.5.1,http://substack.net,MIT
module-deps,4.1.1,https://github.com/substack/module-deps,MIT
moment,2.0.0,http://momentjs.com/,MIT
moment,2.21.0,http://momentjs.com/,MIT
moment,2.22.2,http://momentjs.com/,MIT
moment-timezone,0.5.23,http://momentjs.com/timezone/,MIT
moo,0.4.3,Unknown,New BSD
move-concurrently,1.0.1,https://www.npmjs.com/package/move-concurrently,ISC
ms,0.7.1,Unknown,MIT
ms,0.7.2,Unknown,MIT
ms,2.0.0,Unknown,MIT
ms,2.1.1,Unknown,MIT
multicast-dns,6.2.3,https://github.com/mafintosh/multicast-dns,MIT
multicast-dns-service-types,1.1.0,https://github.com/mafintosh/multicast-dns-service-types,MIT
multipart-post,2.0.0,https://github.com/nicksieger/multipart-post,MIT
multipipe,0.1.2,Unknown,MIT
mustache,0.99.8,http://github.com/mustache/mustache,MIT
mute-stream,0.0.7,http://blog.izs.me/,ISC
nan,2.11.1,Unknown,MIT
nanomatch,1.2.13,https://github.com/micromatch/nanomatch,MIT
natural-compare,1.4.0,https://github.com/litejs/natural-compare-lite,MIT
nearley,2.15.1,Unknown,MIT
needle,2.2.4,Unknown,MIT
negotiator,0.6.1,Unknown,MIT
neo-async,2.6.0,https://github.com/suguru03/neo-async,MIT
newrelic_rpm,5.5.0.348,https://github.com/newrelic/rpm,New Relic
next-tick,1.0.0,http://www.medikoo.com/,MIT
nice-try,1.0.5,https://github.com/electerious/nice-try,MIT
nio4r,2.3.1,https://github.com/socketry/nio4r,MIT
node-fetch,1.7.3,https://github.com/bitinn/node-fetch,MIT
